Product_ID,Category,Material,Season,Price,Discount_Percentage,Customer_Rating,Stock_Level,Units_Sold,Return_Rate,Customer_Age,Region,Size,Production_Cost,Revenue
P10018,Hoodie,Linen,Summer,0.45978862682233185,0.204,0.2400000000000002,0.030674846625766878,0.3368644067796609,0.40916271721958924,0.34146341463414637,Central,M,0.32143336207722517,0.36370402573162985
P10019,Jeans,Polyester,Spring,0.278007379085976,0.644,0.6000000000000001,0.7484662576687118,0.40466101694915246,0.6661400737230122,0.3658536585365854,North,M,0.6831273354412186,0.17999073472407723
P10020,Jacket,Rayon,Summer,0.7783018496530915,0.9940000000000001,0.6800000000000002,0.6584867075664623,0.5572033898305082,0.956292785676672,0.39024390243902446,South,L,0.6617897863370699,0.393428143161511
P10021,Dress,Linen,Spring,0.38297747536367904,0.012,0.4800000000000002,0.6543967280163601,0.8622881355932202,0.5171142706687731,0.878048780487805,North,S,0.8747676535402893,0.41957089607958176
P10022,Shirt,Rayon,Spring,0.15281802033894037,0.54,0.32000000000000006,0.5480572597137016,0.3877118644067796,0.9404949973670353,0.34146341463414637,South,M,0.48946536361023274,0.10888385969685344
P10023,Hoodie,Denim,Autumn,0.751541246350612,0.574,0.6000000000000001,0.2392638036809816,0.4216101694915253,0.6429699842022119,0.8292682926829269,East,XL,0.4318721854939158,0.4950564523994713
P10024,Trousers,Denim,Autumn,0.4052690547652266,0.914,0.9600000000000002,0.39059304703476483,0.43855932203389836,0.48341232227488157,0.17073170731707316,West,S,0.532092555331992,0.21497675098385263
P10025,Jacket,Rayon,Spring,0.3857080206223879,0.506,0.44000000000000017,0.6462167689161555,0.47245762711864403,0.6445497630331755,0.8292682926829269,North,XL,0.6253616939733639,0.2761216932177644
P10026,Jacket,Polyester,Spring,0.16696835464964305,0.544,0.40000000000000013,0.5869120654396729,0.6419491525423728,0.6029489204844656,0.853658536585366,East,M,0.6867921816613969,0.1297696004292706
P10027,Shirt,Polyester,Spring,0.8295397283312178,0.47200000000000003,0.4800000000000002,0.8077709611451944,0.5572033898305082,0.4218009478672986,0.6341463414634148,East,L,0.4139743221232154,0.6210253846533177
P10028,Hoodie,Rayon,Autumn,0.2568968313707211,0.268,0.08000000000000007,0.7157464212678938,0.5741525423728815,0.5629278567667194,0.3170731707317073,Central,M,0.6456692536169397,0.22135414418686292
P10029,Trousers,Linen,Autumn,0.5116091477990293,0.055999999999999994,0.56,0.605316973415133,0.3877118644067796,0.7035281727224856,0.5365853658536586,East,M,0.6448404713998275,0.44611963735444127
P10030,Dress,Wool,Winter,0.49831545513811765,0.408,0.32000000000000006,0.3946830265848671,0.6927966101694913,0.8393891521853609,0.4634146341463415,Central,XL,0.9261617322985531,0.41403030969616383
P10031,T-Shirt,Polyester,Spring,0.5802538588241962,0.052000000000000005,0.11999999999999988,0.997955010224949,0.5911016949152543,0.30437072143233285,0.12195121951219517,East,M,0.7041726549774838,0.5573105140442155
P10032,Trousers,Cotton,Winter,0.4892923730548408,0.55,0.4800000000000002,0.7995910020449899,0.40466101694915246,0.014744602422327543,0.5609756097560976,West,L,0.770494394941075,0.32807371659110474
P10033,Shirt,Denim,Spring,0.17900857901416928,0.308,0.0,0.9038854805725973,0.777542372881356,0.5513428120063193,0.5365853658536586,East,XL,0.7868927852831273,0.16459403496019395
P10034,Jacket,Rayon,Autumn,0.3475559730283857,0.534,0.40000000000000013,0.572597137014315,0.6419491525423728,0.4897314375987362,0.853658536585366,West,XL,0.40601226406055374,0.2639186015049277
P10035,Dress,Cotton,Winter,0.5360517795785449,0.134,0.11999999999999988,0.7934560327198366,0.777542372881356,0.05423907319641916,0.26829268292682934,South,L,0.3913337165852256,0.5354777317358322
P10036,Trousers,Rayon,Winter,0.35181713535253006,0.932,0.040000000000000036,0.6134969325153375,0.4216101694915253,0.6329647182727752,0.024390243902439046,East,XL,0.6444188943182907,0.18443639032867123
P10037,T-Shirt,Denim,Summer,0.5389933358318714,0.8940000000000001,0.8399999999999999,0.7873210633946831,0.4555084745762712,0.9420747761979991,0.6341463414634148,East,L,0.44955446967519397,0.2882100108041968
P10038,T-Shirt,Denim,Spring,0.6293910758096365,0.19,0.9199999999999999,0.8691206543967281,0.2521186440677965,0.4023170089520801,0.7560975609756098,South,XL,0.6134665133659096,0.47787421747958103
P10039,Jeans,Polyester,Autumn,0.6824430191579086,0.344,0.20000000000000018,0.5092024539877301,0.6080508474576272,0.8946814112690891,0.6829268292682928,Central,M,0.49058158474657465,0.5655211181912054
P10040,Jeans,Polyester,Summer,0.26885832028949447,0.614,0.52,0.8609406952965236,0.5911016949152543,0.8135860979462876,0.9512195121951221,West,M,0.5601513844974608,0.1921150199965451
P10041,Sweater,Cotton,Summer,0.9156542600600277,0.096,0.28000000000000025,0.47034764826175873,0.1673728813559321,0.16166403370194843,0.9512195121951221,South,S,0.5489173134042349,0.6933458838232827
P10042,Shirt,Rayon,Spring,0.6455916811277435,0.354,0.4800000000000002,0.0040899795501022525,0.21822033898305082,0.7877830437072145,0.7804878048780488,South,XL,0.6051164127622879,0.4401237744817155
P10043,Hoodie,Denim,Summer,0.5002397494323174,0.252,0.44000000000000017,0.35378323108384463,0.31991525423728806,0.5171142706687731,0.6829268292682928,North,L,0.3311775414391108,0.3821093852244349
P10044,Trousers,Cotton,Spring,0.7064478818590382,0.9159999999999999,0.28000000000000025,0.48875255623721886,0.7605932203389831,0.9189046866771986,0.7804878048780488,South,L,0.31643192488262906,0.41878851208975626
P10045,Trousers,Wool,Summer,0.947542115589933,0.8520000000000001,0.72,0.9918200408997957,0.5911016949152543,0.18957345971563982,0.853658536585366,Central,XL,0.4873191530133179,0.5474481001173688
P10046,Hoodie,Cotton,Spring,0.22869694411987948,0.58,0.11999999999999988,0.8282208588957056,0.6419491525423728,0.12532912058978413,0.39024390243902446,Central,M,0.5176918654785857,0.17143494001234907
P10047,Sweater,Polyester,Autumn,0.4579966080769969,0.52,0.040000000000000036,0.21063394683026587,0.4555084745762712,0.24117956819378622,0.21951219512195125,Central,L,0.7417313404234933,0.32100641355933146
P10048,Jacket,Cotton,Spring,0.05112331860455602,0.93,0.7600000000000002,0.5889570552147241,0.5911016949152543,0.059505002632964724,0.0,West,S,0.5626712656893743,0.03998718657386309
P10049,Jacket,Linen,Spring,0.5369682601671081,0.932,0.6800000000000002,0.4969325153374234,0.01483050847457612,0.3201685097419695,0.39024390243902446,West,L,0.5355897288492861,0.22262891339586452
P10050,Sweater,Linen,Winter,0.5696119759762407,0.97,0.4800000000000002,0.5869120654396729,0.43855932203389836,0.28330700368615064,1.0,East,L,0.46464022228609747,0.28265630241670103
P10051,Jacket,Linen,Autumn,0.493163007568051,0.126,0.4800000000000002,0.7484662576687118,0.5402542372881354,0.4165350184307531,0.6585365853658538,South,L,0.5754143911085561,0.4465628336623012
P10052,Jeans,Wool,Autumn,0.3768802024445781,0.16,0.4800000000000002,0.556237218813906,0.3707627118644068,0.46340179041600854,0.902439024390244,Central,S,0.4675960525055092,0.3109014285968008
P10053,Trousers,Cotton,Autumn,0.11327707948185783,0.6759999999999999,0.44000000000000017,0.24335378323108386,0.625,0.14481305950500267,0.853658536585366,South,S,0.3305403851681517,0.08425596649339669
P10054,Sweater,Cotton,Summer,0.5711488918773364,0.542,0.52,0.6891615541922291,0.5233050847457625,0.6197998946814114,0.6341463414634148,East,L,0.65439302481556,0.4051337149579237
P10055,Trousers,Wool,Winter,0.7755902009013633,0.018000000000000002,0.4800000000000002,0.8977505112474439,0.3368644067796609,0.22380200105318587,0.878048780487805,East,S,0.4293954201398869,0.6696231360428858
P10056,Hoodie,Polyester,Autumn,0.388882633795143,0.062000000000000006,0.52,0.5276073619631902,0.7097457627118642,0.12216956292785676,0.5853658536585367,Central,M,0.4395036887994634,0.3912964252287371
P10057,T-Shirt,Polyester,Summer,0.5837213678551519,0.888,0.6800000000000002,0.1411042944785276,0.2521186440677965,0.7093206951026858,0.8048780487804879,South,L,0.29643575740155215,0.283344054184302
P10058,Jeans,Cotton,Summer,0.20423856525121337,0.868,0.72,0.883435582822086,0.48940677966101687,0.022643496577145872,0.04878048780487804,East,S,0.5554038516815176,0.12130002894282488
P10059,Dress,Polyester,Summer,0.5869621188023393,0.358,0.3600000000000001,0.37218813905930476,0.40466101694915246,0.36861506055818855,0.6829268292682928,North,S,0.746354316374437,0.43982080253879274
P10060,Jeans,Rayon,Winter,0.426228430424636,0.892,0.40000000000000013,0.9406952965235175,0.43855932203389836,0.14428646656134808,0.8292682926829269,West,S,0.2549391587620964,0.22937543427880228
P10061,Sweater,Rayon,Summer,0.3564940208302495,0.594,0.3600000000000001,0.5030674846625768,0.6758474576271185,0.883096366508689,0.9756097560975612,South,M,0.2696081249401169,0.26422903984336543
P10062,Dress,Wool,Winter,0.35688139922335355,0.8059999999999999,0.52,0.2392638036809816,0.6927966101694913,0.8246445497630334,0.21951219512195125,Central,S,0.5587237711986203,0.23037541036649234
P10063,T-Shirt,Rayon,Spring,0.42618433857501437,0.428,0.44000000000000017,0.06134969325153375,0.23516949152542366,0.06055818852027384,0.902439024390244,East,XL,0.5387850915013892,0.2841523597133737
P10064,Sweater,Rayon,Summer,0.5728306809986173,0.114,0.8800000000000001,0.948875255623722,0.6588983050847457,0.5508162190626648,0.902439024390244,West,XL,0.4324853885216058,0.5497504041031539
P10065,Shirt,Denim,Autumn,0.49831545513811765,0.434,0.6800000000000002,0.30265848670756645,0.3029661016949152,0.2954186413902054,0.0,East,M,0.4210788540768419,0.34103510634677353
P10066,Trousers,Denim,Summer,0.4255229608306904,0.45799999999999996,0.8800000000000001,0.030674846625766878,0.3877118644067796,0.19273301737756715,0.0,West,M,0.5424930535594519,0.30056151263120634
P10067,T-Shirt,Denim,Spring,0.49272838790749524,0.55,0.72,0.556237218813906,0.8961864406779663,0.31174302264349657,0.7560975609756098,South,S,0.2276851585704704,0.40724258720873985
P10068,Trousers,Rayon,Spring,0.292885228915435,0.106,0.9600000000000002,0.7177914110429449,0.6080508474576272,0.8162190626645605,0.5121951219512195,East,M,0.31296828590591164,0.276683905358451
P10069,Jacket,Wool,Summer,0.8400713815551194,0.9920000000000001,0.6399999999999999,0.785276073619632,0.6588983050847457,0.05792522380200106,0.43902439024390244,West,S,0.35548050205997883,0.4436522540924033
P10070,Shirt,Linen,Spring,0.33928245238867594,0.244,0.52,0.7505112474437629,0.3368644067796609,0.648762506582412,0.8292682926829269,North,S,0.44441410366963685,0.26455830540504527
P10071,Shirt,Linen,Winter,0.3740646229044561,0.198,0.15999999999999992,0.2065439672801636,0.48940677966101687,0.9136387572406532,0.12195121951219517,South,S,0.4482849477819296,0.3200019725175128
P10072,T-Shirt,Polyester,Winter,0.3156996116767815,0.526,0.040000000000000036,0.14519427402862986,0.6588983050847457,0.44813059505002634,0.8048780487804879,Central,XL,0.12693302673181947,0.24320632424040464
P10073,Shirt,Linen,Summer,0.8404146680986019,0.538,0.56,0.39263803680981596,0.6927966101694913,0.9020537124802529,0.34146341463414637,South,XL,0.3136677206093705,0.6405194984050687
P10074,Dress,Linen,Winter,0.6050429265650243,0.44,1.0,0.6564417177914111,0.5911016949152543,0.9073196419167985,1.0,East,L,0.5833716585225639,0.47089690807879864
P10075,Shirt,Denim,Winter,0.323579455087727,0.772,0.40000000000000013,0.22494887525562374,0.2860169491525424,0.6097946287519749,0.04878048780487804,Central,M,0.5734741784037558,0.18075600305640993
P10076,Trousers,Denim,Autumn,0.7096035985248125,0.516,0.20000000000000018,0.5971370143149285,0.5911016949152543,0.4560294892048447,0.878048780487805,South,XL,0.6248395132700968,0.5256973489384472
P10077,Trousers,Rayon,Summer,0.5384894289790532,0.61,0.52,0.8323108384458079,0.3877118644067796,0.7382833070036863,0.5121951219512195,Central,M,0.5758311775414391,0.3435589712785376
P10078,Sweater,Polyester,Spring,0.5491754036766303,0.7240000000000001,0.6399999999999999,0.7075664621676893,0.3368644067796609,0.9167983149025805,0.6829268292682928,South,S,0.4854316374437098,0.3158827050597158
P10079,Trousers,Cotton,Summer,0.43546882233819073,0.026000000000000002,0.32000000000000006,0.6932515337423314,0.4555084745762712,0.6803580832016852,0.3170731707317073,North,M,0.36062086806553606,0.3983550464052604
P10080,Sweater,Polyester,Winter,0.3589505667377385,0.5700000000000001,0.72,0.7484662576687118,0.3877118644067796,0.2095839915745129,0.7073170731707319,North,S,0.3587668870365047,0.2383928060262196
P10081,T-Shirt,Polyester,Autumn,0.5643902412139116,0.8840000000000001,0.9600000000000002,0.6482617586912066,0.3877118644067796,0.8204318062137967,0.34146341463414637,North,M,0.3785666379227747,0.2941960259725389
P10082,Dress,Wool,Summer,0.3975624293349374,0.018000000000000002,0.8800000000000001,0.5644171779141105,0.2860169491525424,0.9520800421274355,0.6829268292682928,South,XL,0.6188272492095429,0.3364061643752026
P10083,Hoodie,Rayon,Summer,0.843866430040407,0.406,0.28000000000000025,0.2147239263803681,0.5233050847457625,0.41074249605055296,0.3170731707317073,Central,M,0.576497077704321,0.6474659996223641
P10084,Sweater,Wool,Winter,0.2607139257808194,0.9259999999999999,0.32000000000000006,0.0736196319018405,0.47245762711864403,0.6977356503422856,0.04878048780487804,North,S,0.3617179266072626,0.14395488372217627
P10085,Jeans,Polyester,Winter,0.7908428314526059,0.354,0.3600000000000001,0.5930470347648262,0.5911016949152543,0.5186940494997367,0.5121951219512195,West,XL,0.554948740059404,0.6458653383725798
P10086,Jacket,Polyester,Summer,0.47952917778148707,0.45799999999999996,0.40000000000000013,0.8609406952965236,0.43855932203389836,0.11216429699842022,0.7804878048780488,West,S,0.5907205135575356,0.3458432666160043
P10087,T-Shirt,Polyester,Winter,0.5570804424302167,0.9820000000000001,0.11999999999999988,0.3680981595092025,0.31991525423728806,0.3501843075302791,0.5365853658536586,North,S,0.5741736131072146,0.2590172725262145
P10088,Trousers,Linen,Winter,0.6580003873783931,0.2,0.52,0.2903885480572597,0.4216101694915253,0.16377040547656663,0.14634146341463422,North,XL,0.629141515761234,0.5413290045106951
P10089,Shirt,Wool,Winter,0.3814689042230543,0.066,0.3600000000000001,0.23108384458077713,0.47245762711864403,0.6740389678778306,0.4634146341463415,East,M,0.5077368975759318,0.34541971610630995
P10090,Hoodie,Polyester,Winter,0.663877201049386,0.86,0.8800000000000001,0.4846625766871166,0.879237288135593,0.582411795681938,0.14634146341463422,West,L,0.46264731244610513,0.4331600831910253
P10091,Trousers,Denim,Winter,0.0,0.868,0.9199999999999999,0.8691206543967281,0.5741525423728815,0.033701948393891526,0.39024390243902446,West,L,0.5111143048768803,0.01232595236727403
P10092,T-Shirt,Rayon,Autumn,0.36451243862572,0.47200000000000003,0.040000000000000036,0.1901840490797546,0.26906779661016955,0.061611374407582936,0.7560975609756098,North,M,0.6464453386988598,0.24243282054823484
P10093,Jacket,Rayon,Winter,0.32594781729597283,0.514,1.0,0.5296523517382414,0.5572033898305082,0.2611901000526593,0.34146341463414637,East,M,0.6095860879563092,0.24223948803446865
P10094,Jacket,Denim,Spring,0.2636964244659375,0.836,0.72,0.21676891615541924,0.7097457627118642,0.7451290152711955,0.2926829268292683,Central,XL,0.5141228322314841,0.1704105058981548
P10095,Jacket,Rayon,Summer,0.45994609771383754,0.738,0.52,0.4969325153374234,0.35381355932203395,0.1269088994207478,0.04878048780487804,East,S,0.6655121203410941,0.2660886188220042
P10096,Shirt,Linen,Autumn,0.57345741514681,0.266,0.40000000000000013,0.8629856850715748,0.5402542372881354,0.20484465508162192,0.5853658536585367,East,XL,0.767461914343202,0.4821777139057821
P10097,Trousers,Linen,Autumn,0.6333435951864297,0.016,0.52,0.6830265848670758,0.5572033898305082,0.9078462348604529,0.7560975609756098,West,XL,0.8683386030468525,0.6094873478579284
P10098,Jacket,Cotton,Winter,0.5460826753674582,0.48,0.32000000000000006,0.04498977505112475,0.5741525423728815,0.5466034755134282,0.3658536585365854,North,S,0.866321739963591,0.41232132369816077
P10099,Dress,Cotton,Summer,0.37477009249840165,0.858,0.6399999999999999,0.736196319018405,0.5572033898305082,0.6213796735123751,0.0,North,S,0.9626233592028359,0.21962514031118346
P10100,Sweater,Cotton,Spring,0.5702953996453756,0.8959999999999999,0.08000000000000007,0.5521472392638038,0.5063559322033897,0.4560294892048447,0.04878048780487804,North,M,0.6944380569129058,0.3107329261890495
P10101,Shirt,Rayon,Winter,0.52404934822798,0.956,0.6399999999999999,0.9672801635991821,0.47245762711864403,0.3001579778830964,0.4634146341463415,East,S,0.11649899396378266,0.26846719910748545
P10102,Shirt,Linen,Summer,0.6774448930615176,0.88,0.28000000000000025,0.2842535787321064,0.3029661016949152,0.2490784623486046,0.6585365853658538,East,S,0.5310338219794959,0.3371783037758331
P10103,Trousers,Linen,Winter,0.6473774010374181,0.58,0.0,0.9509202453987732,0.6080508474576272,0.5897840968931017,0.5121951219512195,South,M,0.28958992047523235,0.4641945654364329
P10104,Shirt,Linen,Winter,0.5063244246800979,0.444,0.56,0.9263803680981596,0.15042372881355925,0.4713006845708268,0.853658536585366,Central,XL,0.7414582734502251,0.3179649860281663
P10105,Shirt,Denim,Winter,0.49831545513811765,0.774,0.56,0.7832310838445808,0.5911016949152543,0.4033701948393892,0.9756097560975612,South,L,0.4555763150330554,0.3116363352410594
P10106,Jacket,Linen,Winter,0.37717939713843895,0.74,0.44000000000000017,0.16564417177914112,0.5572033898305082,0.6945760926803581,0.0,Central,S,0.5648126856376352,0.2409073441649152
P10107,Trousers,Denim,Winter,0.39667429350684524,0.538,0.08000000000000007,0.768916155419223,0.3368644067796609,0.40442338072669826,0.3170731707317073,South,XL,0.4795774647887323,0.2612809546587877
P10108,Jacket,Cotton,Winter,0.44098975179438077,0.08800000000000001,0.8800000000000001,0.8936605316973416,0.48940677966101687,0.03686150605581885,0.34146341463414637,South,XL,0.7590112101178499,0.397800027801781
P10109,Sweater,Cotton,Winter,0.5512162264305442,0.9259999999999999,0.6000000000000001,0.7014314928425359,0.5402542372881354,0.8399157451290153,0.7560975609756098,South,L,0.3301858771677685,0.2977880815689571
P10110,Hoodie,Rayon,Spring,0.6357056585590153,0.456,0.11999999999999988,0.8609406952965236,0.40466101694915246,0.3185887309110058,0.4146341463414634,South,S,0.6021318386509533,0.4490225520864185
P10111,Sweater,Cotton,Autumn,0.49090487498385915,0.364,0.52,0.3169734151329244,0.5741525423728815,0.9468141126908901,0.902439024390244,East,XL,0.350665900162882,0.39757846685580206
P10112,Hoodie,Rayon,Spring,0.5036096265105395,0.63,0.4800000000000002,0.6830265848670758,0.5402542372881354,0.8799368088467616,0.5121951219512195,Central,XL,0.19352304302002488,0.3408389212234252
P10113,Jacket,Polyester,Winter,0.5276428339721402,0.674,0.08000000000000007,0.036809815950920255,0.6588983050847457,0.23380726698262244,0.3658536585365854,South,S,0.5274983232729711,0.36435680202522375
P10114,Sweater,Polyester,Winter,0.4030770599554672,0.21,0.6000000000000001,0.1390593047034765,0.5741525423728815,0.9657714586624541,0.2439024390243903,South,S,0.32458560889144383,0.355608319737548
P10115,Trousers,Wool,Spring,0.3256958638695637,0.836,0.8,0.9141104294478529,0.6080508474576272,0.8541337546076884,0.14634146341463422,North,XL,0.28567116987640123,0.1997414593117164
P10116,T-Shirt,Rayon,Spring,0.1688485570942212,0.29,0.7600000000000002,0.26789366053169733,0.43855932203389836,0.9857819905213271,0.1951219512195122,East,M,0.2749209542972118,0.13779401598909993
P10117,Jacket,Wool,Autumn,0.36920507119259005,0.18600000000000003,0.20000000000000018,0.5214723926380369,0.7266949152542375,0.6782517114270671,0.0,West,M,0.4446201015617514,0.35192540232461383
P10118,Hoodie,Wool,Spring,0.5899729622479284,0.406,0.8800000000000001,0.42535787321063395,0.4555084745762712,0.9310163243812534,1.0,North,XL,0.6346603430104436,0.44051366419834076
P10119,Dress,Polyester,Autumn,0.36773744248375684,0.73,0.3600000000000001,0.018404907975460124,0.35381355932203395,0.6903633491311217,0.17073170731707316,West,S,0.2905145156654211,0.21640890982588565
P10120,Hoodie,Rayon,Winter,0.4556282458687511,0.966,0.9600000000000002,0.2842535787321064,0.8453389830508473,0.8557135334386521,0.2439024390243903,South,S,0.6559595669253617,0.27158177747045664
P10121,Dress,Polyester,Summer,0.5887037468623924,0.81,0.08000000000000007,0.9243353783231085,0.5063559322033897,0.610847814639284,0.09756097560975613,Central,M,0.4232106927277953,0.34311823069544833
P10122,Shirt,Wool,Summer,0.5989551018994138,0.9400000000000001,0.4800000000000002,0.2740286298568507,0.5402542372881354,0.9294365455502897,0.6829268292682928,West,M,0.3475759317811631,0.31858189385692753
P10123,Sweater,Rayon,Summer,0.29657004777666846,0.14,0.6000000000000001,0.5194274028629858,0.3707627118644068,0.5181674565560822,0.12195121951219517,West,L,0.6750311392162498,0.24809279484399002
P10124,Dress,Wool,Summer,0.6889749117375652,0.07200000000000001,0.2400000000000002,0.6114519427402864,0.6080508474576272,0.7367035281727227,0.26829268292682934,West,M,0.6390916930152342,0.6600769400895431
P10125,Hoodie,Linen,Winter,0.7135939109155671,0.5579999999999999,0.7600000000000002,0.8302658486707568,0.5233050847457625,0.9173249078462351,0.9268292682926831,Central,S,0.6174379610999329,0.49887116037509976
P10126,Shirt,Rayon,Summer,0.287061955347554,0.29,0.6399999999999999,0.5255623721881392,0.5911016949152543,0.4228541337546077,0.14634146341463422,North,M,0.533841142090639,0.24582903829551467
P10127,T-Shirt,Rayon,Spring,0.3448884161262791,0.828,0.0,0.1901840490797546,0.5233050847457625,0.026329647182727747,0.26829268292682934,East,XL,0.34640701350962916,0.2047745044372218
P10128,Trousers,Wool,Spring,0.7256372846979235,0.672,0.6000000000000001,0.7586912065439674,0.6927966101694913,0.11321748288572935,0.7804878048780488,Central,L,0.6790504934368111,0.5057346382509048
P10129,Trousers,Linen,Summer,0.4728146189676838,0.97,0.4800000000000002,0.49079754601226994,0.3029661016949152,0.9726171669299631,0.43902439024390244,North,L,0.5046756730861358,0.22268184790758858
P10130,Trousers,Denim,Spring,0.08110262692941216,0.254,0.20000000000000018,0.4826175869120655,0.9809322033898304,0.873617693522907,0.853658536585366,South,S,0.5199913768324231,0.0817722365381881
P10131,Dress,Polyester,Autumn,0.23607288067800672,0.48600000000000004,0.52,0.3353783231083845,0.5233050847457625,0.48341232227488157,0.43902439024390244,North,XL,0.5569991376832423,0.17788868393095753
P10132,T-Shirt,Wool,Winter,0.453442549894652,0.502,0.8800000000000001,0.6625766871165645,0.48940677966101687,0.9615587151132178,0.48780487804878053,West,M,0.6430056529654116,0.3264458935370384
P10133,Dress,Rayon,Summer,0.2807883150299667,0.24,0.28000000000000025,0.3006134969325154,0.48940677966101687,0.18588730911005796,0.43902439024390244,North,L,0.2665564817476286,0.23626007107611646
P10134,Sweater,Polyester,Summer,0.42244283019283885,0.59,0.56,0.4437627811860941,0.21822033898305082,0.11111111111111112,0.1951219512195122,North,L,0.4944524288588674,0.2533933651376977
P10135,Dress,Polyester,Winter,0.506686607730561,0.444,0.32000000000000006,0.8732106339468304,0.7436440677966103,0.6018957345971565,0.5121951219512195,West,XL,0.435316661876018,0.4208150307422014
P10136,T-Shirt,Polyester,Spring,0.7768783127938799,0.446,0.7600000000000002,0.21881390593047037,0.6080508474576272,0.382306477093207,0.43902439024390244,South,L,0.7138401839609083,0.6052242344612899
P10137,T-Shirt,Denim,Winter,0.44567923494342065,0.36200000000000004,0.9199999999999999,0.47034764826175873,0.777542372881356,0.34017904160084256,0.878048780487805,North,XL,0.7498514898917312,0.39417525401372083
P10138,Sweater,Cotton,Winter,0.703238625090152,0.016,0.3600000000000001,0.1411042944785276,0.6927966101694913,0.7345971563981043,0.2439024390243903,Central,S,0.5426463543163744,0.7188540675384837
P10139,T-Shirt,Wool,Spring,0.7705511323731807,0.522,0.8,0.4498977505112475,0.47245762711864403,0.1500789889415482,0.5853658536585367,South,L,0.31178499568841617,0.5377797876686103
P10140,Hoodie,Cotton,Winter,0.7715998885106088,0.336,0.4800000000000002,0.14928425357873212,0.43855932203389836,0.778830963665087,0.8292682926829269,West,M,0.41567021174667046,0.5930149166179739
